county,precinct_code,precinct,office,district,candidate,party,votes
Adair,7,TSU,U.S. Senate,,Eric Schmitt,REP,9
Adair,7,TSU,U.S. Senate,,Gina Bufe,,0
Adair,7,TSU,U.S. Senate,,Jonathan Dine,LIB,1
Adair,7,TSU,U.S. Senate,,Martin Lindstedt,,0
Adair,7,TSU,U.S. Senate,,Nathan Mooney,,0
Adair,7,TSU,U.S. Senate,,Paul Venable,OTH,1
Adair,7,TSU,U.S. Senate,,Rik Combs,,0
Adair,7,TSU,U.S. Senate,,Steve Price,,0
Adair,7,TSU,U.S. Senate,,Theo Brown,,0
Adair,7,TSU,U.S. Senate,,Trudy Busch Valentine,DEM,34
Adair,7,TSU,U.S. Senate,,Write-In,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,David Kirk,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Eric Schmitt,REP,835
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Gina Bufe,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Jonathan Dine,LIB,34
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Martin Lindstedt,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Nathan Mooney,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Paul Venable,OTH,2
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Rik Combs,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Steve Price,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Theo Brown,,0
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Trudy Busch Valentine,DEM,282
Adair,8,RURAL BENTON-CONSERVATION DEPT,U.S. Senate,,Write-In,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,David Kirk,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Eric Schmitt,REP,486
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Gina Bufe,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Jonathan Dine,LIB,13
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Martin Lindstedt,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Nathan Mooney,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Paul Venable,OTH,7
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Rik Combs,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Steve Price,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Theo Brown,,0
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Trudy Busch Valentine,DEM,122
Adair,9,BRASHEAR-NEMO FAIRGROUNDS,U.S. Senate,,Write-In,,0
Andrew,100,CLAY/FILMORE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,285
Andrew,102,NE/SE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,904
Andrew,103,NW/SW,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,803
Andrew,104,BEELER/JG/CC,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,1539
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,389
Andrew,106,E.PLATTE/E.EMPIRE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,163
Andrew,107,E. MONROE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,137
Andrew,108,W. MONROE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,185
Andrew,109,ABSENTEE,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,345
Andrew,16,ROCHESTER,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,275
Andrew,17,HELENA,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,191
Andrew,3,LINCOLN,Circuit Judge,CIRCUIT 5 DIVISION 2,David Bolander,REP,355
Andrew,100,CLAY/FILMORE,Constitutional Amendment 1,,No,,181
Andrew,100,CLAY/FILMORE,Constitutional Amendment 1,,Yes,,131
Andrew,102,NE/SE,Constitutional Amendment 1,,No,,606
Andrew,102,NE/SE,Constitutional Amendment 1,,Yes,,455
Andrew,103,NW/SW,Constitutional Amendment 1,,No,,524
Andrew,103,NW/SW,Constitutional Amendment 1,,Yes,,403
Andrew,104,BEELER/JG/CC,Constitutional Amendment 1,,No,,850
Andrew,104,BEELER/JG/CC,Constitutional Amendment 1,,Yes,,932
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 1,,No,,252
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 1,,Yes,,191
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 1,,No,,101
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 1,,Yes,,75
Andrew,107,E. MONROE,Constitutional Amendment 1,,No,,94
Andrew,107,E. MONROE,Constitutional Amendment 1,,Yes,,58
Andrew,108,W. MONROE,Constitutional Amendment 1,,No,,101
Andrew,108,W. MONROE,Constitutional Amendment 1,,Yes,,105
Andrew,109,ABSENTEE,Constitutional Amendment 1,,No,,209
Andrew,109,ABSENTEE,Constitutional Amendment 1,,Yes,,226
Andrew,16,ROCHESTER,Constitutional Amendment 1,,No,,168
Andrew,16,ROCHESTER,Constitutional Amendment 1,,Yes,,135
Andrew,17,HELENA,Constitutional Amendment 1,,No,,108
Andrew,17,HELENA,Constitutional Amendment 1,,Yes,,100
Andrew,3,LINCOLN,Constitutional Amendment 1,,No,,219
Andrew,3,LINCOLN,Constitutional Amendment 1,,Yes,,164
Andrew,100,CLAY/FILMORE,Constitutional Amendment 3,,No,,212
Andrew,100,CLAY/FILMORE,Constitutional Amendment 3,,Yes,,120
Andrew,102,NE/SE,Constitutional Amendment 3,,No,,613
Andrew,102,NE/SE,Constitutional Amendment 3,,Yes,,495
Andrew,103,NW/SW,Constitutional Amendment 3,,No,,518
Andrew,103,NW/SW,Constitutional Amendment 3,,Yes,,441
Andrew,104,BEELER/JG/CC,Constitutional Amendment 3,,No,,1032
Andrew,104,BEELER/JG/CC,Constitutional Amendment 3,,Yes,,849
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 3,,No,,301
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 3,,Yes,,156
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 3,,No,,134
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 3,,Yes,,54
Andrew,107,E. MONROE,Constitutional Amendment 3,,No,,113
Andrew,107,E. MONROE,Constitutional Amendment 3,,Yes,,49
Andrew,108,W. MONROE,Constitutional Amendment 3,,No,,139
Andrew,108,W. MONROE,Constitutional Amendment 3,,Yes,,83
Andrew,109,ABSENTEE,Constitutional Amendment 3,,No,,262
Andrew,109,ABSENTEE,Constitutional Amendment 3,,Yes,,194
Andrew,16,ROCHESTER,Constitutional Amendment 3,,No,,202
Andrew,16,ROCHESTER,Constitutional Amendment 3,,Yes,,113
Andrew,17,HELENA,Constitutional Amendment 3,,No,,122
Andrew,17,HELENA,Constitutional Amendment 3,,Yes,,93
Andrew,3,LINCOLN,Constitutional Amendment 3,,No,,197
Andrew,3,LINCOLN,Constitutional Amendment 3,,Yes,,203
Andrew,100,CLAY/FILMORE,Constitutional Amendment 4,,No,,104
Andrew,100,CLAY/FILMORE,Constitutional Amendment 4,,Yes,,217
Andrew,102,NE/SE,Constitutional Amendment 4,,No,,333
Andrew,102,NE/SE,Constitutional Amendment 4,,Yes,,754
Andrew,103,NW/SW,Constitutional Amendment 4,,No,,256
Andrew,103,NW/SW,Constitutional Amendment 4,,Yes,,696
Andrew,104,BEELER/JG/CC,Constitutional Amendment 4,,No,,427
Andrew,104,BEELER/JG/CC,Constitutional Amendment 4,,Yes,,1427
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 4,,No,,107
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 4,,Yes,,343
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 4,,No,,68
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 4,,Yes,,113
Andrew,107,E. MONROE,Constitutional Amendment 4,,No,,56
Andrew,107,E. MONROE,Constitutional Amendment 4,,Yes,,100
Andrew,108,W. MONROE,Constitutional Amendment 4,,No,,45
Andrew,108,W. MONROE,Constitutional Amendment 4,,Yes,,166
Andrew,109,ABSENTEE,Constitutional Amendment 4,,No,,128
Andrew,109,ABSENTEE,Constitutional Amendment 4,,Yes,,317
Andrew,16,ROCHESTER,Constitutional Amendment 4,,No,,90
Andrew,16,ROCHESTER,Constitutional Amendment 4,,Yes,,221
Andrew,17,HELENA,Constitutional Amendment 4,,No,,53
Andrew,17,HELENA,Constitutional Amendment 4,,Yes,,155
Andrew,3,LINCOLN,Constitutional Amendment 4,,No,,116
Andrew,3,LINCOLN,Constitutional Amendment 4,,Yes,,280
Andrew,100,CLAY/FILMORE,Constitutional Amendment 5,,No,,103
Andrew,100,CLAY/FILMORE,Constitutional Amendment 5,,Yes,,216
Andrew,102,NE/SE,Constitutional Amendment 5,,No,,348
Andrew,102,NE/SE,Constitutional Amendment 5,,Yes,,725
Andrew,103,NW/SW,Constitutional Amendment 5,,No,,273
Andrew,103,NW/SW,Constitutional Amendment 5,,Yes,,669
Andrew,104,BEELER/JG/CC,Constitutional Amendment 5,,No,,464
Andrew,104,BEELER/JG/CC,Constitutional Amendment 5,,Yes,,1350
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 5,,No,,143
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Amendment 5,,Yes,,301
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 5,,No,,61
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Amendment 5,,Yes,,122
Andrew,107,E. MONROE,Constitutional Amendment 5,,No,,44
Andrew,107,E. MONROE,Constitutional Amendment 5,,Yes,,109
Andrew,108,W. MONROE,Constitutional Amendment 5,,No,,58
Andrew,108,W. MONROE,Constitutional Amendment 5,,Yes,,150
Andrew,109,ABSENTEE,Constitutional Amendment 5,,No,,130
Andrew,109,ABSENTEE,Constitutional Amendment 5,,Yes,,313
Andrew,16,ROCHESTER,Constitutional Amendment 5,,No,,106
Andrew,16,ROCHESTER,Constitutional Amendment 5,,Yes,,205
Andrew,17,HELENA,Constitutional Amendment 5,,No,,61
Andrew,17,HELENA,Constitutional Amendment 5,,Yes,,147
Andrew,3,LINCOLN,Constitutional Amendment 5,,No,,108
Andrew,3,LINCOLN,Constitutional Amendment 5,,Yes,,290
Andrew,100,CLAY/FILMORE,Constitutional Convention Question,,No,,231
Andrew,100,CLAY/FILMORE,Constitutional Convention Question,,Yes,,88
Andrew,102,NE/SE,Constitutional Convention Question,,No,,735
Andrew,102,NE/SE,Constitutional Convention Question,,Yes,,332
Andrew,103,NW/SW,Constitutional Convention Question,,No,,596
Andrew,103,NW/SW,Constitutional Convention Question,,Yes,,332
Andrew,104,BEELER/JG/CC,Constitutional Convention Question,,No,,1081
Andrew,104,BEELER/JG/CC,Constitutional Convention Question,,Yes,,699
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Convention Question,,No,,300
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,Constitutional Convention Question,,Yes,,144
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Convention Question,,No,,123
Andrew,106,E.PLATTE/E.EMPIRE,Constitutional Convention Question,,Yes,,60
Andrew,107,E. MONROE,Constitutional Convention Question,,No,,101
Andrew,107,E. MONROE,Constitutional Convention Question,,Yes,,50
Andrew,108,W. MONROE,Constitutional Convention Question,,No,,129
Andrew,108,W. MONROE,Constitutional Convention Question,,Yes,,79
Andrew,109,ABSENTEE,Constitutional Convention Question,,No,,290
Andrew,109,ABSENTEE,Constitutional Convention Question,,Yes,,143
Andrew,16,ROCHESTER,Constitutional Convention Question,,No,,225
Andrew,16,ROCHESTER,Constitutional Convention Question,,Yes,,80
Andrew,17,HELENA,Constitutional Convention Question,,No,,119
Andrew,17,HELENA,Constitutional Convention Question,,Yes,,88
Andrew,3,LINCOLN,Constitutional Convention Question,,No,,237
Andrew,3,LINCOLN,Constitutional Convention Question,,Yes,,151
Andrew,100,CLAY/FILMORE,State Auditor,,Alan Green,DEM,37
Andrew,100,CLAY/FILMORE,State Auditor,,Arnie C Dienoff,,0
Andrew,100,CLAY/FILMORE,State Auditor,,John A Hartwig Jr,LIB,8
Andrew,100,CLAY/FILMORE,State Auditor,,Scott Fitzpatrick,REP,284
Andrew,100,CLAY/FILMORE,State Auditor,,Write-In,,0
Andrew,102,NE/SE,State Auditor,,Alan Green,DEM,261
Andrew,102,NE/SE,State Auditor,,Arnie C Dienoff,,0
Andrew,102,NE/SE,State Auditor,,John A Hartwig Jr,LIB,33
Andrew,102,NE/SE,State Auditor,,Scott Fitzpatrick,REP,796
Andrew,102,NE/SE,State Auditor,,Write-In,,0
Andrew,103,NW/SW,State Auditor,,Alan Green,DEM,207
Andrew,103,NW/SW,State Auditor,,Arnie C Dienoff,,0
Andrew,103,NW/SW,State Auditor,,John A Hartwig Jr,LIB,37
Andrew,103,NW/SW,State Auditor,,Scott Fitzpatrick,REP,707
Andrew,103,NW/SW,State Auditor,,Write-In,,0
Andrew,104,BEELER/JG/CC,State Auditor,,Alan Green,DEM,450
Andrew,104,BEELER/JG/CC,State Auditor,,Arnie C Dienoff,,0
Andrew,104,BEELER/JG/CC,State Auditor,,John A Hartwig Jr,LIB,47
Andrew,104,BEELER/JG/CC,State Auditor,,Scott Fitzpatrick,REP,1387
Andrew,104,BEELER/JG/CC,State Auditor,,Write-In,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Auditor,,Alan Green,DEM,76
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Auditor,,Arnie C Dienoff,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Auditor,,John A Hartwig Jr,LIB,6
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Auditor,,Scott Fitzpatrick,REP,374
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Auditor,,Write-In,,0
Andrew,106,E.PLATTE/E.EMPIRE,State Auditor,,Alan Green,DEM,26
Andrew,106,E.PLATTE/E.EMPIRE,State Auditor,,Arnie C Dienoff,,0
Andrew,106,E.PLATTE/E.EMPIRE,State Auditor,,John A Hartwig Jr,LIB,6
Andrew,106,E.PLATTE/E.EMPIRE,State Auditor,,Scott Fitzpatrick,REP,152
Andrew,106,E.PLATTE/E.EMPIRE,State Auditor,,Write-In,,0
Andrew,107,E. MONROE,State Auditor,,Alan Green,DEM,31
Andrew,107,E. MONROE,State Auditor,,Arnie C Dienoff,,0
Andrew,107,E. MONROE,State Auditor,,John A Hartwig Jr,LIB,5
Andrew,107,E. MONROE,State Auditor,,Scott Fitzpatrick,REP,128
Andrew,107,E. MONROE,State Auditor,,Write-In,,0
Andrew,108,W. MONROE,State Auditor,,Alan Green,DEM,44
Andrew,108,W. MONROE,State Auditor,,Arnie C Dienoff,,0
Andrew,108,W. MONROE,State Auditor,,John A Hartwig Jr,LIB,6
Andrew,108,W. MONROE,State Auditor,,Scott Fitzpatrick,REP,166
Andrew,108,W. MONROE,State Auditor,,Write-In,,0
Andrew,109,ABSENTEE,State Auditor,,Alan Green,DEM,147
Andrew,109,ABSENTEE,State Auditor,,Arnie C Dienoff,,0
Andrew,109,ABSENTEE,State Auditor,,John A Hartwig Jr,LIB,4
Andrew,109,ABSENTEE,State Auditor,,Scott Fitzpatrick,REP,307
Andrew,109,ABSENTEE,State Auditor,,Write-In,,0
Andrew,16,ROCHESTER,State Auditor,,Alan Green,DEM,45
Andrew,16,ROCHESTER,State Auditor,,Arnie C Dienoff,,0
Andrew,16,ROCHESTER,State Auditor,,John A Hartwig Jr,LIB,10
Andrew,16,ROCHESTER,State Auditor,,Scott Fitzpatrick,REP,258
Andrew,16,ROCHESTER,State Auditor,,Write-In,,0
Andrew,17,HELENA,State Auditor,,Alan Green,DEM,35
Andrew,17,HELENA,State Auditor,,Arnie C Dienoff,,0
Andrew,17,HELENA,State Auditor,,John A Hartwig Jr,LIB,7
Andrew,17,HELENA,State Auditor,,Scott Fitzpatrick,REP,173
Andrew,17,HELENA,State Auditor,,Write-In,,0
Andrew,3,LINCOLN,State Auditor,,Alan Green,DEM,46
Andrew,3,LINCOLN,State Auditor,,Arnie C Dienoff,,0
Andrew,3,LINCOLN,State Auditor,,John A Hartwig Jr,LIB,13
Andrew,3,LINCOLN,State Auditor,,Scott Fitzpatrick,REP,344
Andrew,3,LINCOLN,State Auditor,,Write-In,,0
Andrew,100,CLAY/FILMORE,State House,009,Dean Vanschoiack,REP,301
Andrew,102,NE/SE,State House,009,Dean Vanschoiack,REP,918
Andrew,103,NW/SW,State House,009,Dean Vanschoiack,REP,822
Andrew,104,BEELER/JG/CC,State House,009,Dean Vanschoiack,REP,1543
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State House,009,Dean Vanschoiack,REP,399
Andrew,106,E.PLATTE/E.EMPIRE,State House,009,Dean Vanschoiack,REP,168
Andrew,107,E. MONROE,State House,009,Dean Vanschoiack,REP,134
Andrew,108,W. MONROE,State House,009,Dean Vanschoiack,REP,190
Andrew,109,ABSENTEE,State House,009,Dean Vanschoiack,REP,342
Andrew,16,ROCHESTER,State House,009,Dean Vanschoiack,REP,282
Andrew,17,HELENA,State House,009,Dean Vanschoiack,REP,190
Andrew,3,LINCOLN,State House,009,Dean Vanschoiack,REP,359
Andrew,100,CLAY/FILMORE,State Senate,012,Michael J Baumli,DEM,42
Andrew,100,CLAY/FILMORE,State Senate,012,Rusty Black,REP,287
Andrew,102,NE/SE,State Senate,012,Michael J Baumli,DEM,266
Andrew,102,NE/SE,State Senate,012,Rusty Black,REP,837
Andrew,103,NW/SW,State Senate,012,Michael J Baumli,DEM,219
Andrew,103,NW/SW,State Senate,012,Rusty Black,REP,746
Andrew,104,BEELER/JG/CC,State Senate,012,Michael J Baumli,DEM,456
Andrew,104,BEELER/JG/CC,State Senate,012,Rusty Black,REP,1431
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Senate,012,Michael J Baumli,DEM,79
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,State Senate,012,Rusty Black,REP,382
Andrew,106,E.PLATTE/E.EMPIRE,State Senate,012,Michael J Baumli,DEM,21
Andrew,106,E.PLATTE/E.EMPIRE,State Senate,012,Rusty Black,REP,164
Andrew,107,E. MONROE,State Senate,012,Michael J Baumli,DEM,36
Andrew,107,E. MONROE,State Senate,012,Rusty Black,REP,129
Andrew,108,W. MONROE,State Senate,012,Michael J Baumli,DEM,45
Andrew,108,W. MONROE,State Senate,012,Rusty Black,REP,173
Andrew,109,ABSENTEE,State Senate,012,Michael J Baumli,DEM,142
Andrew,109,ABSENTEE,State Senate,012,Rusty Black,REP,319
Andrew,16,ROCHESTER,State Senate,012,Michael J Baumli,DEM,51
Andrew,16,ROCHESTER,State Senate,012,Rusty Black,REP,264
Andrew,17,HELENA,State Senate,012,Michael J Baumli,DEM,35
Andrew,17,HELENA,State Senate,012,Rusty Black,REP,180
Andrew,3,LINCOLN,State Senate,012,Michael J Baumli,DEM,52
Andrew,3,LINCOLN,State Senate,012,Rusty Black,REP,353
Andrew,100,CLAY/FILMORE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,4
Andrew,100,CLAY/FILMORE,U.S. House,006,Henry Martin,DEM,39
Andrew,100,CLAY/FILMORE,U.S. House,006,Sam Graves,REP,289
Andrew,102,NE/SE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,22
Andrew,102,NE/SE,U.S. House,006,Henry Martin,DEM,264
Andrew,102,NE/SE,U.S. House,006,Sam Graves,REP,824
Andrew,103,NW/SW,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,35
Andrew,103,NW/SW,U.S. House,006,Henry Martin,DEM,215
Andrew,103,NW/SW,U.S. House,006,Sam Graves,REP,714
Andrew,104,BEELER/JG/CC,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,35
Andrew,104,BEELER/JG/CC,U.S. House,006,Henry Martin,DEM,441
Andrew,104,BEELER/JG/CC,U.S. House,006,Sam Graves,REP,1424
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,7
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. House,006,Henry Martin,DEM,76
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. House,006,Sam Graves,REP,376
Andrew,106,E.PLATTE/E.EMPIRE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,6
Andrew,106,E.PLATTE/E.EMPIRE,U.S. House,006,Henry Martin,DEM,21
Andrew,106,E.PLATTE/E.EMPIRE,U.S. House,006,Sam Graves,REP,160
Andrew,107,E. MONROE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,7
Andrew,107,E. MONROE,U.S. House,006,Henry Martin,DEM,31
Andrew,107,E. MONROE,U.S. House,006,Sam Graves,REP,127
Andrew,108,W. MONROE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,3
Andrew,108,W. MONROE,U.S. House,006,Henry Martin,DEM,42
Andrew,108,W. MONROE,U.S. House,006,Sam Graves,REP,172
Andrew,109,ABSENTEE,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,7
Andrew,109,ABSENTEE,U.S. House,006,Henry Martin,DEM,148
Andrew,109,ABSENTEE,U.S. House,006,Sam Graves,REP,307
Andrew,16,ROCHESTER,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,11
Andrew,16,ROCHESTER,U.S. House,006,Henry Martin,DEM,40
Andrew,16,ROCHESTER,U.S. House,006,Sam Graves,REP,264
Andrew,17,HELENA,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,3
Andrew,17,HELENA,U.S. House,006,Henry Martin,DEM,35
Andrew,17,HELENA,U.S. House,006,Sam Graves,REP,178
Andrew,3,LINCOLN,U.S. House,006,"Edward A ""Andy"" Maidment",LIB,8
Andrew,3,LINCOLN,U.S. House,006,Henry Martin,DEM,53
Andrew,3,LINCOLN,U.S. House,006,Sam Graves,REP,347
Andrew,100,CLAY/FILMORE,U.S. Senate,,David Kirk,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Eric Schmitt,REP,269
Andrew,100,CLAY/FILMORE,U.S. Senate,,Gina Bufe,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Jonathan Dine,LIB,8
Andrew,100,CLAY/FILMORE,U.S. Senate,,Martin Lindstedt,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Nathan Mooney,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Paul Venable,OTH,2
Andrew,100,CLAY/FILMORE,U.S. Senate,,Rik Combs,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Steve Price,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Theo Brown,,0
Andrew,100,CLAY/FILMORE,U.S. Senate,,Trudy Busch Valentine,DEM,51
Andrew,100,CLAY/FILMORE,U.S. Senate,,Write-In,,0
Andrew,102,NE/SE,U.S. Senate,,David Kirk,,0
Andrew,102,NE/SE,U.S. Senate,,Eric Schmitt,REP,743
Andrew,102,NE/SE,U.S. Senate,,Gina Bufe,,0
Andrew,102,NE/SE,U.S. Senate,,Jonathan Dine,LIB,30
Andrew,102,NE/SE,U.S. Senate,,Martin Lindstedt,,0
Andrew,102,NE/SE,U.S. Senate,,Nathan Mooney,,0
Andrew,102,NE/SE,U.S. Senate,,Paul Venable,OTH,15
Andrew,102,NE/SE,U.S. Senate,,Rik Combs,,0
Andrew,102,NE/SE,U.S. Senate,,Steve Price,,0
Andrew,102,NE/SE,U.S. Senate,,Theo Brown,,0
Andrew,102,NE/SE,U.S. Senate,,Trudy Busch Valentine,DEM,317
Andrew,102,NE/SE,U.S. Senate,,Write-In,,0
Andrew,103,NW/SW,U.S. Senate,,David Kirk,,0
Andrew,103,NW/SW,U.S. Senate,,Eric Schmitt,REP,671
Andrew,103,NW/SW,U.S. Senate,,Gina Bufe,,0
Andrew,103,NW/SW,U.S. Senate,,Jonathan Dine,LIB,26
Andrew,103,NW/SW,U.S. Senate,,Martin Lindstedt,,0
Andrew,103,NW/SW,U.S. Senate,,Nathan Mooney,,0
Andrew,103,NW/SW,U.S. Senate,,Paul Venable,OTH,10
Andrew,103,NW/SW,U.S. Senate,,Rik Combs,,0
Andrew,103,NW/SW,U.S. Senate,,Steve Price,,0
Andrew,103,NW/SW,U.S. Senate,,Theo Brown,,0
Andrew,103,NW/SW,U.S. Senate,,Trudy Busch Valentine,DEM,256
Andrew,103,NW/SW,U.S. Senate,,Write-In,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,David Kirk,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Eric Schmitt,REP,1362
Andrew,104,BEELER/JG/CC,U.S. Senate,,Gina Bufe,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Jonathan Dine,LIB,22
Andrew,104,BEELER/JG/CC,U.S. Senate,,Martin Lindstedt,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Nathan Mooney,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Paul Venable,OTH,10
Andrew,104,BEELER/JG/CC,U.S. Senate,,Rik Combs,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Steve Price,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Theo Brown,,0
Andrew,104,BEELER/JG/CC,U.S. Senate,,Trudy Busch Valentine,DEM,506
Andrew,104,BEELER/JG/CC,U.S. Senate,,Write-In,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,David Kirk,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Eric Schmitt,REP,362
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Gina Bufe,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Jonathan Dine,LIB,7
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Martin Lindstedt,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Nathan Mooney,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Paul Venable,OTH,1
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Rik Combs,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Steve Price,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Theo Brown,,0
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Trudy Busch Valentine,DEM,91
Andrew,105,BOLCKOW/ROSENDALE/W.PLATTE,U.S. Senate,,Write-In,,0
Andrew,106,E.PLATTE/E.EMPIRE,U.S. Senate,,David Kirk,,0
Andrew,106,E.PLATTE/E.EMPIRE,U.S. Senate,,Eric Schmitt,REP,151
