county,precinct,office,district,candidate,party,votes
OSAGE,PLATTNERS,Attorney General,,Christopher Byrd,REP,32
OSAGE,PLATTNERS,Attorney General,,David Browning,LIB,1
OSAGE,PLATTNERS,Attorney General,,David Fry,CST,0
OSAGE,PLATTNERS,Governor,,Claire McCaskill,DEM,19
OSAGE,PLATTNERS,Governor,,Matthew Blunt,REP,46
OSAGE,PLATTNERS,Governor,,John Swenson,LIB,1
OSAGE,PLATTNERS,Governor,,Robert Wells,CST,0
OSAGE,PLATTNERS,Governor,,Kenneth Johnson,WI,0
OSAGE,PLATTNERS,Lieutenant Governor,,Rebecca Cook,DEM,21
OSAGE,PLATTNERS,Lieutenant Governor,,Peter Kinder,REP,42
OSAGE,PLATTNERS,Lieutenant Governor,,Michael Ferguson,LIB,1
OSAGE,PLATTNERS,Lieutenant Governor,,Bruce Hillis,CST,0
OSAGE,PLATTNERS,Secretary Of State,,Robin Carnahan,DEM,22
OSAGE,PLATTNERS,Secretary Of State,,Catherine Hanaway,REP,41
OSAGE,PLATTNERS,Secretary Of State,,Christopher Davis,LIB,3
OSAGE,PLATTNERS,Secretary Of State,,Donna Ivanovich,CST,0
OSAGE,PLATTNERS,State House,112,Tommie Tramel,DEM,18
OSAGE,PLATTNERS,State House,112,Thomas Loehner,REP,47
OSAGE,PLATTNERS,State Treasurer,,Mark Powell,DEM,12
OSAGE,PLATTNERS,State Treasurer,,Sarah Steelman,REP,52
OSAGE,PLATTNERS,State Treasurer,,Lisa Emerson,LIB,1
OSAGE,PLATTNERS,State Treasurer,,Chris Fluharty,CST,0
OSAGE,PLATTNERS,President,,John F. Kerry,DEM,21
OSAGE,PLATTNERS,President,,George W. Bush,REP,46
OSAGE,PLATTNERS,President,,Michael Badnarik,LIB,0
OSAGE,PLATTNERS,President,,Michael A. Peroutka,CST,0
OSAGE,PLATTNERS,President,,Ralph Nader,WI,0
OSAGE,PLATTNERS,U.S. House,9,Linda Jacobsen,DEM,15
OSAGE,PLATTNERS,U.S. House,9,Kenny Hulshof,REP,50
OSAGE,PLATTNERS,U.S. House,9,Tamara Millay,LIB,1
OSAGE,PLATTNERS,U.S. House,9,Chris Earl,CST,0
OSAGE,PLATTNERS,U.S. Senate,,Kevin Tull,LIB,1
OSAGE,PLATTNERS,U.S. Senate,,Don Griffin,CST,0
OSAGE,PLATTNERS,U.S. Senate,,Nancy Farmer,DEM,17
OSAGE,PLATTNERS,U.S. Senate,,Christopher Bond,REP,48
OSAGE,RICH FOUNTAIN,Attorney General,,Jeremiah Nixon,DEM,307
OSAGE,RICH FOUNTAIN,Attorney General,,Christopher Byrd,REP,102
OSAGE,RICH FOUNTAIN,Attorney General,,David Browning,LIB,2
OSAGE,RICH FOUNTAIN,Attorney General,,David Fry,CST,3
OSAGE,RICH FOUNTAIN,Governor,,Claire McCaskill,DEM,126
OSAGE,RICH FOUNTAIN,Governor,,Matthew Blunt,REP,297
OSAGE,RICH FOUNTAIN,Governor,,John Swenson,LIB,0
OSAGE,RICH FOUNTAIN,Governor,,Robert Wells,CST,2
OSAGE,RICH FOUNTAIN,Governor,,Kenneth Johnson,WI,0
OSAGE,RICH FOUNTAIN,Lieutenant Governor,,Rebecca Cook,DEM,146
OSAGE,RICH FOUNTAIN,Lieutenant Governor,,Peter Kinder,REP,265
OSAGE,RICH FOUNTAIN,Lieutenant Governor,,Michael Ferguson,LIB,7
OSAGE,RICH FOUNTAIN,Lieutenant Governor,,Bruce Hillis,CST,2
OSAGE,RICH FOUNTAIN,Secretary Of State,,Robin Carnahan,DEM,178
OSAGE,RICH FOUNTAIN,Secretary Of State,,Catherine Hanaway,REP,236
OSAGE,RICH FOUNTAIN,Secretary Of State,,Christopher Davis,LIB,7
OSAGE,RICH FOUNTAIN,Secretary Of State,,Donna Ivanovich,CST,1
OSAGE,RICH FOUNTAIN,State House,112,Tommie Tramel,DEM,63
OSAGE,RICH FOUNTAIN,State House,112,Thomas Loehner,REP,360
OSAGE,RICH FOUNTAIN,State Treasurer,,Mark Powell,DEM,56
OSAGE,RICH FOUNTAIN,State Treasurer,,Sarah Steelman,REP,361
OSAGE,RICH FOUNTAIN,State Treasurer,,Lisa Emerson,LIB,1
OSAGE,RICH FOUNTAIN,State Treasurer,,Chris Fluharty,CST,2
OSAGE,RICH FOUNTAIN,President,,John F. Kerry,DEM,94
OSAGE,RICH FOUNTAIN,President,,George W. Bush,REP,333
OSAGE,RICH FOUNTAIN,President,,Michael Badnarik,LIB,0
OSAGE,RICH FOUNTAIN,President,,Michael A. Peroutka,CST,0
OSAGE,RICH FOUNTAIN,President,,Ralph Nader,WI,0
OSAGE,RICH FOUNTAIN,U.S. House,9,Linda Jacobsen,DEM,61
OSAGE,RICH FOUNTAIN,U.S. House,9,Kenny Hulshof,REP,358
OSAGE,RICH FOUNTAIN,U.S. House,9,Tamara Millay,LIB,1
OSAGE,RICH FOUNTAIN,U.S. House,9,Chris Earl,CST,1
OSAGE,RICH FOUNTAIN,U.S. Senate,,Kevin Tull,LIB,1
OSAGE,RICH FOUNTAIN,U.S. Senate,,Don Griffin,CST,1
OSAGE,RICH FOUNTAIN,U.S. Senate,,Nancy Farmer,DEM,97
OSAGE,RICH FOUNTAIN,U.S. Senate,,Christopher Bond,REP,325
OSAGE,ST. GEORGE,Attorney General,,Jeremiah Nixon,DEM,473
OSAGE,ST. GEORGE,Attorney General,,Christopher Byrd,REP,263
OSAGE,ST. GEORGE,Attorney General,,David Browning,LIB,4
OSAGE,ST. GEORGE,Attorney General,,David Fry,CST,4
OSAGE,ST. GEORGE,Governor,,Claire McCaskill,DEM,230
OSAGE,ST. GEORGE,Governor,,Matthew Blunt,REP,517
OSAGE,ST. GEORGE,Governor,,John Swenson,LIB,4
OSAGE,ST. GEORGE,Governor,,Robert Wells,CST,1
OSAGE,ST. GEORGE,Governor,,Kenneth Johnson,WI,0
OSAGE,ST. GEORGE,Lieutenant Governor,,Rebecca Cook,DEM,275
OSAGE,ST. GEORGE,Lieutenant Governor,,Peter Kinder,REP,453
OSAGE,ST. GEORGE,Lieutenant Governor,,Michael Ferguson,LIB,9
OSAGE,ST. GEORGE,Lieutenant Governor,,Bruce Hillis,CST,3
OSAGE,ST. GEORGE,Secretary Of State,,Robin Carnahan,DEM,319
OSAGE,ST. GEORGE,Secretary Of State,,Catherine Hanaway,REP,402
OSAGE,ST. GEORGE,Secretary Of State,,Christopher Davis,LIB,17
OSAGE,ST. GEORGE,Secretary Of State,,Donna Ivanovich,CST,2
OSAGE,ST. GEORGE,State House,112,Tommie Tramel,DEM,175
OSAGE,ST. GEORGE,State House,112,Thomas Loehner,REP,566
OSAGE,ST. GEORGE,State Treasurer,,Mark Powell,DEM,159
OSAGE,ST. GEORGE,State Treasurer,,Sarah Steelman,REP,580
OSAGE,ST. GEORGE,State Treasurer,,Lisa Emerson,LIB,4
OSAGE,ST. GEORGE,State Treasurer,,Chris Fluharty,CST,2
OSAGE,ST. GEORGE,President,,John F. Kerry,DEM,199
OSAGE,ST. GEORGE,President,,George W. Bush,REP,551
OSAGE,ST. GEORGE,President,,Michael Badnarik,LIB,0
OSAGE,ST. GEORGE,President,,Michael A. Peroutka,CST,1
OSAGE,ST. GEORGE,President,,Ralph Nader,WI,0
OSAGE,ST. GEORGE,U.S. House,9,Linda Jacobsen,DEM,159
OSAGE,ST. GEORGE,U.S. House,9,Kenny Hulshof,REP,579
OSAGE,ST. GEORGE,U.S. House,9,Tamara Millay,LIB,2
OSAGE,ST. GEORGE,U.S. House,9,Chris Earl,CST,1
OSAGE,ST. GEORGE,U.S. Senate,,Kevin Tull,LIB,1
OSAGE,ST. GEORGE,U.S. Senate,,Don Griffin,CST,3
OSAGE,ST. GEORGE,U.S. Senate,,Nancy Farmer,DEM,190
OSAGE,ST. GEORGE,U.S. Senate,,Christopher Bond,REP,558
OSAGE,WESTPHALIA,Attorney General,,Jeremiah Nixon,DEM,492
OSAGE,WESTPHALIA,Attorney General,,Christopher Byrd,REP,205
OSAGE,WESTPHALIA,Attorney General,,David Browning,LIB,6
OSAGE,WESTPHALIA,Attorney General,,David Fry,CST,2
OSAGE,WESTPHALIA,Governor,,Claire McCaskill,DEM,221
OSAGE,WESTPHALIA,Governor,,Matthew Blunt,REP,497
OSAGE,WESTPHALIA,Governor,,John Swenson,LIB,0
OSAGE,WESTPHALIA,Governor,,Robert Wells,CST,0
OSAGE,WESTPHALIA,Governor,,Kenneth Johnson,WI,0
OSAGE,WESTPHALIA,Lieutenant Governor,,Rebecca Cook,DEM,244
OSAGE,WESTPHALIA,Lieutenant Governor,,Peter Kinder,REP,459
OSAGE,WESTPHALIA,Lieutenant Governor,,Michael Ferguson,LIB,4
OSAGE,WESTPHALIA,Lieutenant Governor,,Bruce Hillis,CST,1
OSAGE,WESTPHALIA,Secretary Of State,,Robin Carnahan,DEM,293
OSAGE,WESTPHALIA,Secretary Of State,,Catherine Hanaway,REP,402
OSAGE,WESTPHALIA,Secretary Of State,,Christopher Davis,LIB,15
OSAGE,WESTPHALIA,Secretary Of State,,Donna Ivanovich,CST,1
OSAGE,WESTPHALIA,State House,112,Tommie Tramel,DEM,78
OSAGE,WESTPHALIA,State House,112,Thomas Loehner,REP,638
OSAGE,WESTPHALIA,State Treasurer,,Mark Powell,DEM,71
OSAGE,WESTPHALIA,State Treasurer,,Sarah Steelman,REP,631
OSAGE,WESTPHALIA,State Treasurer,,Lisa Emerson,LIB,7
OSAGE,WESTPHALIA,State Treasurer,,Chris Fluharty,CST,2
OSAGE,WESTPHALIA,President,,John F. Kerry,DEM,145
OSAGE,WESTPHALIA,President,,George W. Bush,REP,573
OSAGE,WESTPHALIA,President,,Michael Badnarik,LIB,0
OSAGE,WESTPHALIA,President,,Michael A. Peroutka,CST,0
OSAGE,WESTPHALIA,President,,Ralph Nader,WI,0
OSAGE,WESTPHALIA,U.S. House,9,Linda Jacobsen,DEM,103
OSAGE,WESTPHALIA,U.S. House,9,Kenny Hulshof,REP,593
OSAGE,WESTPHALIA,U.S. House,9,Tamara Millay,LIB,5
OSAGE,WESTPHALIA,U.S. House,9,Chris Earl,CST,1
OSAGE,WESTPHALIA,U.S. Senate,,Kevin Tull,LIB,2
OSAGE,WESTPHALIA,U.S. Senate,,Don Griffin,CST,0
OSAGE,WESTPHALIA,U.S. Senate,,Nancy Farmer,DEM,155
OSAGE,WESTPHALIA,U.S. Senate,,Christopher Bond,REP,563
OZARK,ABSENTEE,Attorney General,,Jeremiah Nixon,DEM,159
OZARK,ABSENTEE,Attorney General,,Christopher Byrd,REP,229
OZARK,ABSENTEE,Attorney General,,David Browning,LIB,4
OZARK,ABSENTEE,Attorney General,,David Fry,CST,8
OZARK,ABSENTEE,Governor,,Claire McCaskill,DEM,132
OZARK,ABSENTEE,Governor,,Matthew Blunt,REP,273
OZARK,ABSENTEE,Governor,,John Swenson,LIB,10
OZARK,ABSENTEE,Governor,,Robert Wells,CST,4
OZARK,ABSENTEE,Governor,,Kenneth Johnson,WI,0
OZARK,ABSENTEE,Lieutenant Governor,,Peter Kinder,REP,238
OZARK,ABSENTEE,Lieutenant Governor,,Michael Ferguson,LIB,12
OZARK,ABSENTEE,Lieutenant Governor,,Bruce Hillis,CST,3
OZARK,ABSENTEE,Lieutenant Governor,,Rebecca Cook,DEM,150
OZARK,ABSENTEE,Secretary Of State,,Robin Carnahan,DEM,140
OZARK,ABSENTEE,Secretary Of State,,Catherine Hanaway,REP,246
OZARK,ABSENTEE,Secretary Of State,,Christopher Davis,LIB,13
OZARK,ABSENTEE,Secretary Of State,,Donna Ivanovich,CST,3
OZARK,ABSENTEE,State Senate,29,Randall Vaught,DEM,171
OZARK,ABSENTEE,State Senate,29,Larry Taylor,REP,226
OZARK,ABSENTEE,State House,143,MaryAnn Miller,DEM,112
OZARK,ABSENTEE,State House,143,Maynard Wallace,REP,291
OZARK,ABSENTEE,State Treasurer,,Mark Powell,DEM,102
OZARK,ABSENTEE,State Treasurer,,Sarah Steelman,REP,276
OZARK,ABSENTEE,State Treasurer,,Lisa Emerson,LIB,15
OZARK,ABSENTEE,State Treasurer,,Chris Fluharty,CST,8
OZARK,ABSENTEE,President,,John F. Kerry,DEM,135
OZARK,ABSENTEE,President,,George W. Bush,REP,286
OZARK,ABSENTEE,President,,Michael Badnarik,LIB,1
OZARK,ABSENTEE,President,,Michael A. Peroutka,CST,5
OZARK,ABSENTEE,President,,Ralph Nader,WI,1
OZARK,ABSENTEE,U.S. House,8,Dean Henderson,DEM,101
OZARK,ABSENTEE,U.S. House,8,JoAnn Emerson,REP,297
OZARK,ABSENTEE,U.S. House,8,Stanley Cuff,LIB,5
OZARK,ABSENTEE,U.S. House,8,Leonard Davidson,CST,4
OZARK,ABSENTEE,U.S. Senate,,Nancy Farmer,DEM,115
OZARK,ABSENTEE,U.S. Senate,,Christopher Bond,REP,292
OZARK,ABSENTEE,U.S. Senate,,Kevin Tull,LIB,3
OZARK,ABSENTEE,U.S. Senate,,Don Griffin,CST,3
OZARK,B. FORK,Attorney General,,Jeremiah Nixon,DEM,177
OZARK,B. FORK,Attorney General,,Christopher Byrd,REP,227
OZARK,B. FORK,Attorney General,,David Browning,LIB,5
OZARK,B. FORK,Attorney General,,David Fry,CST,9
OZARK,B. FORK,Governor,,Claire McCaskill,DEM,130
OZARK,B. FORK,Governor,,Matthew Blunt,REP,291
OZARK,B. FORK,Governor,,John Swenson,LIB,4
OZARK,B. FORK,Governor,,Robert Wells,CST,5
OZARK,B. FORK,Governor,,Kenneth Johnson,WI,0
OZARK,B. FORK,Lieutenant Governor,,Peter Kinder,REP,271
OZARK,B. FORK,Lieutenant Governor,,Michael Ferguson,LIB,8
OZARK,B. FORK,Lieutenant Governor,,Bruce Hillis,CST,8
OZARK,B. FORK,Lieutenant Governor,,Rebecca Cook,DEM,134
OZARK,B. FORK,Secretary Of State,,Robin Carnahan,DEM,121
OZARK,B. FORK,Secretary Of State,,Catherine Hanaway,REP,282
OZARK,B. FORK,Secretary Of State,,Christopher Davis,LIB,10
OZARK,B. FORK,Secretary Of State,,Donna Ivanovich,CST,9
OZARK,B. FORK,State Senate,29,Randall Vaught,DEM,159
OZARK,B. FORK,State Senate,29,Larry Taylor,REP,253
OZARK,B. FORK,State House,143,MaryAnn Miller,DEM,79
OZARK,B. FORK,State House,143,Maynard Wallace,REP,343
OZARK,B. FORK,State Treasurer,,Mark Powell,DEM,68
OZARK,B. FORK,State Treasurer,,Sarah Steelman,REP,331
OZARK,B. FORK,State Treasurer,,Lisa Emerson,LIB,10
OZARK,B. FORK,State Treasurer,,Chris Fluharty,CST,8
OZARK,B. FORK,President,,John F. Kerry,DEM,108
OZARK,B. FORK,President,,George W. Bush,REP,315
OZARK,B. FORK,President,,Michael Badnarik,LIB,1
OZARK,B. FORK,President,,Michael A. Peroutka,CST,5
OZARK,B. FORK,President,,Ralph Nader,WI,1
OZARK,B. FORK,U.S. House,8,Dean Henderson,DEM,75
OZARK,B. FORK,U.S. House,8,JoAnn Emerson,REP,329
OZARK,B. FORK,U.S. House,8,Stanley Cuff,LIB,5
OZARK,B. FORK,U.S. House,8,Leonard Davidson,CST,7
OZARK,B. FORK,U.S. Senate,,Nancy Farmer,DEM,112
OZARK,B. FORK,U.S. Senate,,Christopher Bond,REP,309
OZARK,B. FORK,U.S. Senate,,Kevin Tull,LIB,3
OZARK,B. FORK,U.S. Senate,,Don Griffin,CST,4
OZARK,BAYOU 1,Attorney General,,Jeremiah Nixon,DEM,255
OZARK,BAYOU 1,Attorney General,,Christopher Byrd,REP,273
OZARK,BAYOU 1,Attorney General,,David Browning,LIB,7
OZARK,BAYOU 1,Attorney General,,David Fry,CST,13
OZARK,BAYOU 1,Governor,,Claire McCaskill,DEM,208
OZARK,BAYOU 1,Governor,,Matthew Blunt,REP,342
OZARK,BAYOU 1,Governor,,John Swenson,LIB,5
OZARK,BAYOU 1,Governor,,Robert Wells,CST,9
OZARK,BAYOU 1,Governor,,Kenneth Johnson,WI,0
OZARK,BAYOU 1,Lieutenant Governor,,Peter Kinder,REP,306
OZARK,BAYOU 1,Lieutenant Governor,,Michael Ferguson,LIB,19
OZARK,BAYOU 1,Lieutenant Governor,,Bruce Hillis,CST,10
OZARK,BAYOU 1,Lieutenant Governor,,Rebecca Cook,DEM,216
OZARK,BAYOU 1,Secretary Of State,,Robin Carnahan,DEM,220
OZARK,BAYOU 1,Secretary Of State,,Catherine Hanaway,REP,306
OZARK,BAYOU 1,Secretary Of State,,Christopher Davis,LIB,18
OZARK,BAYOU 1,Secretary Of State,,Donna Ivanovich,CST,7
OZARK,BAYOU 1,State Senate,29,Randall Vaught,DEM,244
OZARK,BAYOU 1,State Senate,29,Larry Taylor,REP,298
OZARK,BAYOU 1,State House,143,MaryAnn Miller,DEM,189
OZARK,BAYOU 1,State House,143,Maynard Wallace,REP,352
OZARK,BAYOU 1,State Treasurer,,Mark Powell,DEM,165
OZARK,BAYOU 1,State Treasurer,,Sarah Steelman,REP,343
OZARK,BAYOU 1,State Treasurer,,Lisa Emerson,LIB,28
OZARK,BAYOU 1,State Treasurer,,Chris Fluharty,CST,8
OZARK,BAYOU 1,President,,John F. Kerry,DEM,203
OZARK,BAYOU 1,President,,George W. Bush,REP,352
OZARK,BAYOU 1,President,,Michael Badnarik,LIB,1
OZARK,BAYOU 1,President,,Michael A. Peroutka,CST,7
OZARK,BAYOU 1,President,,Ralph Nader,WI,1
OZARK,BAYOU 1,U.S. House,8,Dean Henderson,DEM,163
OZARK,BAYOU 1,U.S. House,8,JoAnn Emerson,REP,375
OZARK,BAYOU 1,U.S. House,8,Stanley Cuff,LIB,3
OZARK,BAYOU 1,U.S. House,8,Leonard Davidson,CST,10
OZARK,BAYOU 1,U.S. Senate,,Nancy Farmer,DEM,192
OZARK,BAYOU 1,U.S. Senate,,Christopher Bond,REP,350
OZARK,BAYOU 1,U.S. Senate,,Kevin Tull,LIB,5
OZARK,BAYOU 1,U.S. Senate,,Don Griffin,CST,13
OZARK,BIG CREEK,Attorney General,,Jeremiah Nixon,DEM,396
OZARK,BIG CREEK,Attorney General,,Christopher Byrd,REP,338
OZARK,BIG CREEK,Attorney General,,David Browning,LIB,13
OZARK,BIG CREEK,Attorney General,,David Fry,CST,6
OZARK,BIG CREEK,Governor,,Claire McCaskill,DEM,298
OZARK,BIG CREEK,Governor,,Matthew Blunt,REP,465
OZARK,BIG CREEK,Governor,,John Swenson,LIB,4
OZARK,BIG CREEK,Governor,,Robert Wells,CST,3
OZARK,BIG CREEK,Governor,,Kenneth Johnson,WI,0
OZARK,BIG CREEK,Lieutenant Governor,,Peter Kinder,REP,426
OZARK,BIG CREEK,Lieutenant Governor,,Michael Ferguson,LIB,14
OZARK,BIG CREEK,Lieutenant Governor,,Bruce Hillis,CST,5
OZARK,BIG CREEK,Lieutenant Governor,,Rebecca Cook,DEM,315
OZARK,BIG CREEK,Secretary Of State,,Robin Carnahan,DEM,320
OZARK,BIG CREEK,Secretary Of State,,Catherine Hanaway,REP,417
OZARK,BIG CREEK,Secretary Of State,,Christopher Davis,LIB,17
OZARK,BIG CREEK,Secretary Of State,,Donna Ivanovich,CST,3
OZARK,BIG CREEK,State Senate,29,Randall Vaught,DEM,408
OZARK,BIG CREEK,State Senate,29,Larry Taylor,REP,343
OZARK,BIG CREEK,State House,143,MaryAnn Miller,DEM,212
OZARK,BIG CREEK,State House,143,Maynard Wallace,REP,546
OZARK,BIG CREEK,State Treasurer,,Mark Powell,DEM,216
OZARK,BIG CREEK,State Treasurer,,Sarah Steelman,REP,490
OZARK,BIG CREEK,State Treasurer,,Lisa Emerson,LIB,37
OZARK,BIG CREEK,State Treasurer,,Chris Fluharty,CST,3
OZARK,BIG CREEK,President,,John F. Kerry,DEM,296
OZARK,BIG CREEK,President,,George W. Bush,REP,465
OZARK,BIG CREEK,President,,Michael Badnarik,LIB,4
OZARK,BIG CREEK,President,,Michael A. Peroutka,CST,4
OZARK,BIG CREEK,President,,Ralph Nader,WI,1
OZARK,BIG CREEK,U.S. House,8,Dean Henderson,DEM,238
OZARK,BIG CREEK,U.S. House,8,JoAnn Emerson,REP,492
OZARK,BIG CREEK,U.S. House,8,Stanley Cuff,LIB,6
OZARK,BIG CREEK,U.S. House,8,Leonard Davidson,CST,5
OZARK,BIG CREEK,U.S. Senate,,Nancy Farmer,DEM,277
OZARK,BIG CREEK,U.S. Senate,,Christopher Bond,REP,486
OZARK,BIG CREEK,U.S. Senate,,Kevin Tull,LIB,2
OZARK,BIG CREEK,U.S. Senate,,Don Griffin,CST,3
OZARK,BRIDGES,Attorney General,,Jeremiah Nixon,DEM,428
OZARK,BRIDGES,Attorney General,,Christopher Byrd,REP,435
OZARK,BRIDGES,Attorney General,,David Browning,LIB,25
OZARK,BRIDGES,Attorney General,,David Fry,CST,12
OZARK,BRIDGES,Governor,,Claire McCaskill,DEM,293
OZARK,BRIDGES,Governor,,Matthew Blunt,REP,608
OZARK,BRIDGES,Governor,,John Swenson,LIB,12
OZARK,BRIDGES,Governor,,Robert Wells,CST,12
OZARK,BRIDGES,Governor,,Kenneth Johnson,WI,0
OZARK,BRIDGES,Lieutenant Governor,,Peter Kinder,REP,538
OZARK,BRIDGES,Lieutenant Governor,,Michael Ferguson,LIB,28
OZARK,BRIDGES,Lieutenant Governor,,Bruce Hillis,CST,14
OZARK,BRIDGES,Lieutenant Governor,,Rebecca Cook,DEM,319
OZARK,BRIDGES,Secretary Of State,,Robin Carnahan,DEM,327
OZARK,BRIDGES,Secretary Of State,,Catherine Hanaway,REP,539
OZARK,BRIDGES,Secretary Of State,,Christopher Davis,LIB,29
OZARK,BRIDGES,Secretary Of State,,Donna Ivanovich,CST,11
OZARK,BRIDGES,State Senate,29,Randall Vaught,DEM,468
OZARK,BRIDGES,State Senate,29,Larry Taylor,REP,445
OZARK,BRIDGES,State House,143,MaryAnn Miller,DEM,197
OZARK,BRIDGES,State House,143,Maynard Wallace,REP,715
OZARK,BRIDGES,State Treasurer,,Mark Powell,DEM,189
OZARK,BRIDGES,State Treasurer,,Sarah Steelman,REP,639
OZARK,BRIDGES,State Treasurer,,Lisa Emerson,LIB,57
OZARK,BRIDGES,State Treasurer,,Chris Fluharty,CST,11
OZARK,BRIDGES,President,,John F. Kerry,DEM,278
OZARK,BRIDGES,President,,George W. Bush,REP,643
OZARK,BRIDGES,President,,Michael Badnarik,LIB,2
OZARK,BRIDGES,President,,Michael A. Peroutka,CST,10
OZARK,BRIDGES,President,,Ralph Nader,WI,1
OZARK,BRIDGES,U.S. House,8,Dean Henderson,DEM,193
OZARK,BRIDGES,U.S. House,8,JoAnn Emerson,REP,696
OZARK,BRIDGES,U.S. House,8,Stanley Cuff,LIB,8
OZARK,BRIDGES,U.S. House,8,Leonard Davidson,CST,13
OZARK,BRIDGES,U.S. Senate,,Nancy Farmer,DEM,252
OZARK,BRIDGES,U.S. Senate,,Christopher Bond,REP,653
OZARK,BRIDGES,U.S. Senate,,Kevin Tull,LIB,7
OZARK,BRIDGES,U.S. Senate,,Don Griffin,CST,13
OZARK,DAWT,Attorney General,,Jeremiah Nixon,DEM,112
OZARK,DAWT,Attorney General,,Christopher Byrd,REP,90
OZARK,DAWT,Attorney General,,David Browning,LIB,4
OZARK,DAWT,Attorney General,,David Fry,CST,7
OZARK,DAWT,Governor,,Claire McCaskill,DEM,91
OZARK,DAWT,Governor,,Matthew Blunt,REP,121
OZARK,DAWT,Governor,,John Swenson,LIB,3
OZARK,DAWT,Governor,,Robert Wells,CST,4
OZARK,DAWT,Governor,,Kenneth Johnson,WI,0
OZARK,DAWT,Lieutenant Governor,,Peter Kinder,REP,119
OZARK,DAWT,Lieutenant Governor,,Michael Ferguson,LIB,5
OZARK,DAWT,Lieutenant Governor,,Bruce Hillis,CST,5
OZARK,DAWT,Lieutenant Governor,,Rebecca Cook,DEM,88
OZARK,DAWT,Secretary Of State,,Robin Carnahan,DEM,95
OZARK,DAWT,Secretary Of State,,Catherine Hanaway,REP,114
OZARK,DAWT,Secretary Of State,,Christopher Davis,LIB,6
OZARK,DAWT,Secretary Of State,,Donna Ivanovich,CST,3
OZARK,DAWT,State Senate,29,Randall Vaught,DEM,113
OZARK,DAWT,State Senate,29,Larry Taylor,REP,103
OZARK,DAWT,State House,143,MaryAnn Miller,DEM,80
OZARK,DAWT,State House,143,Maynard Wallace,REP,133
OZARK,DAWT,State Treasurer,,Mark Powell,DEM,60
OZARK,DAWT,State Treasurer,,Sarah Steelman,REP,137
OZARK,DAWT,State Treasurer,,Lisa Emerson,LIB,14
OZARK,DAWT,State Treasurer,,Chris Fluharty,CST,1
OZARK,DAWT,President,,John F. Kerry,DEM,96
OZARK,DAWT,President,,George W. Bush,REP,125
OZARK,DAWT,President,,Michael Badnarik,LIB,2
OZARK,DAWT,President,,Michael A. Peroutka,CST,1
OZARK,DAWT,President,,Ralph Nader,WI,0
OZARK,DAWT,U.S. House,8,Dean Henderson,DEM,63
OZARK,DAWT,U.S. House,8,JoAnn Emerson,REP,146
OZARK,DAWT,U.S. House,8,Stanley Cuff,LIB,2
OZARK,DAWT,U.S. House,8,Leonard Davidson,CST,6
OZARK,DAWT,U.S. Senate,,Nancy Farmer,DEM,86
OZARK,DAWT,U.S. Senate,,Christopher Bond,REP,129
OZARK,DAWT,U.S. Senate,,Kevin Tull,LIB,2
OZARK,DAWT,U.S. Senate,,Don Griffin,CST,2
OZARK,JACKSON,Attorney General,,Jeremiah Nixon,DEM,47
OZARK,JACKSON,Attorney General,,Christopher Byrd,REP,76
OZARK,JACKSON,Attorney General,,David Browning,LIB,3
OZARK,JACKSON,Attorney General,,David Fry,CST,3
OZARK,JACKSON,Governor,,Claire McCaskill,DEM,39
OZARK,JACKSON,Governor,,Matthew Blunt,REP,91
OZARK,JACKSON,Governor,,John Swenson,LIB,2
OZARK,JACKSON,Governor,,Robert Wells,CST,1
OZARK,JACKSON,Governor,,Kenneth Johnson,WI,0
OZARK,JACKSON,Lieutenant Governor,,Rebecca Cook,DEM,40
OZARK,JACKSON,Lieutenant Governor,,Peter Kinder,REP,86
OZARK,JACKSON,Lieutenant Governor,,Michael Ferguson,LIB,3
OZARK,JACKSON,Lieutenant Governor,,Bruce Hillis,CST,2
OZARK,JACKSON,Secretary Of State,,Robin Carnahan,DEM,37
OZARK,JACKSON,Secretary Of State,,Catherine Hanaway,REP,85
OZARK,JACKSON,Secretary Of State,,Christopher Davis,LIB,7
OZARK,JACKSON,Secretary Of State,,Donna Ivanovich,CST,2
OZARK,JACKSON,State Senate,29,Randall Vaught,DEM,42
OZARK,JACKSON,State Senate,29,Larry Taylor,REP,88
OZARK,JACKSON,State House,143,MaryAnn Miller,DEM,42
OZARK,JACKSON,State House,143,Maynard Wallace,REP,89
OZARK,JACKSON,State Treasurer,,Mark Powell,DEM,31
OZARK,JACKSON,State Treasurer,,Sarah Steelman,REP,89
OZARK,JACKSON,State Treasurer,,Lisa Emerson,LIB,8
OZARK,JACKSON,State Treasurer,,Chris Fluharty,CST,1
OZARK,JACKSON,President,,John F. Kerry,DEM,37
OZARK,JACKSON,President,,George W. Bush,REP,91
OZARK,JACKSON,President,,Michael Badnarik,LIB,2
OZARK,JACKSON,President,,Michael A. Peroutka,CST,2
OZARK,JACKSON,President,,Ralph Nader,WI,0
OZARK,JACKSON,U.S. House,8,Dean Henderson,DEM,29
OZARK,JACKSON,U.S. House,8,JoAnn Emerson,REP,98
OZARK,JACKSON,U.S. House,8,Stanley Cuff,LIB,2
OZARK,JACKSON,U.S. House,8,Leonard Davidson,CST,1
OZARK,JACKSON,U.S. Senate,,Nancy Farmer,DEM,36
OZARK,JACKSON,U.S. Senate,,Christopher Bond,REP,92
OZARK,JACKSON,U.S. Senate,,Kevin Tull,LIB,3
